artist,genres,popularity,followers,artist_id
Oklou,"['art pop', 'deconstructed club', 'electropop', 'escape room', 'hyperpop']",52,41707,6fFcUOFcbjeIuEomuUthkw
Sega Bodega,"['art pop', 'deconstructed club', 'electropop', 'escape room', 'hyperpop']",53,45728,1ZvF4Sgnre3Rk2CpiNy077
Haley Heynderickx,"['art pop', 'indie pop', 'portland indie', 'small room']",55,136502,73MDShZzdL4vUGMkmXOG6X
Caroline Rose,"['art pop', 'indie pop', 'indie surf', 'vermont indie']",59,70183,06W84OT2eFUNVwG85UsxJw
Tomberlin,"['bubblegrunge', 'indie pop', 'louisville indie', 'small room']",43,26861,0jzaoSt5gOC04OWBqN78VS
Better Oblivion Community Center,['indie pop'],52,91672,3NBmfDV6Yh3hjuQUBVvYgO
Big Thief,"['art pop', 'brooklyn indie', 'indie folk', 'indie pop', 'indie rock', 'small room']",63,361667,5QdyldG4Fl4TPiOIeMNpBZ
Lomelda,"['art pop', 'bubblegrunge', 'freak folk', 'indie folk', 'indie pop', 'lo-fi indie', 'small room']",47,38545,6zcDLZ62JsbVM1nLrQMzi4
Julia Jacklin,"['art pop', 'indie pop', 'sydney indie']",56,184674,12fRkVfO2fUsz1QHgDAG3g
Lady Lamb,"['indie pop', 'indie singer-songwriter', 'maine indie']",42,47950,2wunbYU5KWrpI7RCRBkwF0
The Beths,"['auckland indie', 'bubblegrunge', 'indie pop', 'indie punk', 'kiwi rock', 'modern power pop', 'nz indie']",47,68946,7DjwIxbe8kpw4pqnzAMoin
Half Waif,"['art pop', 'bubblegrunge', 'chamber psych', 'experimental pop', 'indie folk', 'indie pop', 'small room']",36,23162,28mCmWkgrWHZ4fm5c3OcIj
Christian Lee Hutson,"['bubblegrunge', 'deep new americana', 'indie folk', 'indie pop']",44,18239,5B7NeaqVrmXPyF05C9tnZ3
Waxahatchee,"['alabama indie', 'art pop', 'bubblegrunge', 'folk', 'freak folk', 'indie folk', 'indie pop', 'indie rock']",56,144889,5IWCU0V9evBlW4gIeGY4zF
Liza Anne,"['indie folk', 'indie pop']",52,59825,426VSUSxx9puUYFgp7l7EQ
Molly Burch,"['art pop', 'indie pop']",48,64871,6bEYoIUTLdcs4lZBNVw5L5
Adrianne Lenker,"['art pop', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'small room']",57,112113,4aKWmkWAKviFlyvHYPTNQY
Bonez,[],33,2795,7tWTFWIeUJFKucKbrnDfCf
Veli,[],14,344,0CAbM9hSdu7dYYXASigOIx
Pedaz,"['deep german hip hop', 'german drill', 'german underground rap']",33,12618,23HLcWjRazSe8ovW1liowP
Said,"['german hip hop', 'german underground rap']",41,19273,1wgIhm7dhhyPFBzSxfGR8b
Twin,"['deep german hip hop', 'german hip hop', 'german underground rap', 'psychokore']",42,15836,1ApjVMbU0ke2pvzKDCuz7Y
Varak,[],26,1487,4wa2o3XOPkdOPeMsXuAokr
King Keil,['german underground rap'],28,4417,42T7CQoOttR7sW9gaOKYZ8
Buddha,"['german hip hop', 'german underground rap']",49,14789,5tVhlO1blEw862NE6d06ab
2ara,"['german hip hop', 'german underground rap']",48,26564,3M3YacInf0UubKD2n20Oib
Jaill,"['deep german hip hop', 'german hip hop']",46,23315,0RTKm5n4OBSU5H8uGqi3fM
Kiko 76,['german underground rap'],35,3212,2cZmPcRs7o0QYaxsjo2loD
Ulysse,"['german alternative rap', 'german underground rap']",38,8993,3WvaO5fW18CP97Q116L4od
Cashmo,"['deep german hip hop', 'german hip hop', 'german underground rap']",44,28809,3NW5v26vvoW5ycV37qM5ed
Sadiq,"['german hip hop', 'german underground rap']",43,27599,2cbnuG01tV93pqdfr4OBqL
Herzog,"['deep german hip hop', 'german hip hop', 'german underground rap', 'psychokore']",47,65509,0MfzqYTUxvM1W0Oeyl99qP
Telly Tellz,['german underground rap'],37,15121,4eC5xJOgbYjEVsNQuCuzGO
Favorite,"['deep german hip hop', 'german hip hop', 'oldschool deutschrap']",47,88627,6iHHxsJtBAUzLXbqUr0bbK
Dr. Franz Renz,[],3,88,6i1nuWQlGFJzyLzEbFIFC3
Der zweite Weltkrieg,[],24,727,2HMHvPRUT0yl01T5GBqvc1
Bert Alexander Petzold,"['german literature', 'reading']",27,231,3yqeIDmD86msKpYfUkD0Xn
Rebecca Gablé,"['hoerspiel', 'reading']",54,8229,5qRJOpXQWOwmmaL6SdrITw
Holysoft Studios,"['hoerspiel', 'reading']",28,4613,3Tv6F9UQyBDqkk6ElxDMIZ
Daniel Kehlmann,"['german literature', 'hoerspiel', 'reading']",38,3996,1ecBsZGhyW0HqxgE2HLJPZ
Savas,[],19,40133,5C5hEZzr3BmvYcIPfWMnnC
T-Panther,['bayerischer rap'],9,836,2ZQ4LRb89tAv4kmVIl7UUr
XAVAS,[],37,7419,50liP6miRhRkHeixq790ZG
HB13,['deep german hip hop'],8,1036,46FSVO5qdlEQddW6abeURP
Skinny Finsta,['german underground rap'],35,8152,394mHNdHlxgIz0xV21uPU5
Klapse Mane,"['german alternative rap', 'german underground rap']",41,11070,7Cdo9rNaaoItdnMX2ghuD9
Sinan49,['german underground rap'],25,5558,13MJa1eti3NhwyhYqMA7Nt
Saftboys,['german underground rap'],42,14789,6CqbowqFFJxTkUTzQVAwhk
Jasko,"['deep german hip hop', 'german hip hop', 'german underground rap']",38,34637,64NNRZT3lIEnaavebMacBw
GENT,"['german hip hop', 'german underground rap']",46,42552,0UTkv1GEUZSPIVZwMFGtf3
Sipo,"['german hip hop', 'german underground rap']",46,17514,1vLew3o8JIJ9XTCRkOCCbb
Deno419,"['german hip hop', 'turkish trap pop']",47,12030,3YVjSNOTyXBeEisqAJ2EAG
Sarhad,"['german hip hop', 'german underground rap']",50,19605,140rt2E4rTCFAA6R6cbyYb
Albozz,['german hip hop'],46,8052,6TqHWporEvKAPW4jtZXBCH
Sami,"['german hip hop', 'german underground rap']",48,81799,0qD3G5J88kgYXjZSxJBgwi
Casar,"['german hip hop', 'german underground rap']",52,40267,7IENU7K9Qq8bd9U4pc5rbt
LOC 079,['german hip hop'],41,12208,1GwUwDFua0Y1O3wK9btYFY
O.G.,"['german hip hop', 'german underground rap']",61,49411,5QZJttrSLq4WJL9Vb1MgFq
Camaeleon,"['german drill', 'german hip hop', 'german underground rap']",57,17897,5SvTdw7YJCcrlILU5FMc1F
Morpheuz,"['german hip hop', 'german trap']",51,12603,6mFNhGWIA0SYoGMFXi2cgf
Diamant,"['bayerischer rap', 'german hip hop']",46,11812,0BHmngMFUcxPta4njTSMuU
Milano,['german hip hop'],60,36418,4Jd9XCHzRXTB7ZPPVzJoUm
Endi & Ilias,['german hip hop'],39,1199,5o3VDPZ2KHjqThozMeaEmA
Medi67,['german hip hop'],46,6935,7LVmUNHKB37lgHYS0H0eSI
Ali471,"['german hip hop', 'turkish trap pop']",55,92865,2hH16roqnQFy0PdSmgZRSJ
Christina Grimmie,"['post-teen pop', 'viral pop']",57,436644,0Cav8jyZKAHMFbAusOmjku
Left Brain,[],37,21487,4vSjwZEchIL4yA0uLzoNjr
brandUn DeShay,"['chicago rap', 'soul flow']",39,14243,0lV5SifsuG8rFce8m8Dflq
Sir Michael Rocks,['underground hip hop'],51,74650,2F3zBRfrDfm2FyNT0YKyAx
Hodgy,[],50,75076,4sXi6Uq6IzBaLfFi8wlb3I
VRITRA,['baton rouge rap'],35,13758,2p13eHCal7qrUX1r0Hb7T7
Swans,"['alternative rock', 'art pop', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'freak folk', 'industrial', 'industrial rock', 'no wave', 'noise rock', 'post-punk', 'post-rock']",48,217987,79S80ZWgVhIPMCHuvl6SkA
Xiu Xiu,"['alternative rock', 'anti-folk', 'art pop', 'bay area indie', 'dream pop', 'escape room', 'experimental', 'experimental pop', 'experimental rock', 'freak folk', 'grave wave', 'noise pop']",46,113440,5JLqvjW3Nyom2OsRUyFsS9
Daughters,"['mathcore', 'modern rock', 'noise rock', 'post-hardcore', 'rhode island indie', 'sasscore']",45,109380,1LhK7wn59Hq6GNN4sUS3ih
Have A Nice Life,"['blackgaze', 'doomgaze', 'dream pop', 'nu gaze', 'post-rock']",54,145661,0FRKTwQSToXpCxYMhyUzYY
Cities Aviv,"['escape room', 'experimental hip hop', 'memphis indie', 'psychedelic hip hop', 'underground hip hop']",41,23373,4m0HRALRlPxbZp5SwvktFX
Lightning Bolt,"['experimental', 'experimental rock', 'freak folk', 'noise rock', 'post-hardcore', 'rhode island indie']",35,71967,2og3FOCLYXT9H7IYE6QPUq
Chuuwee,"['deep underground hip hop', 'indie hip hop', 'sacramento hip hop', 'underground hip hop']",53,82961,6ZBnvCszokLW4YHZ50uHY8
Quasimoto,"['alternative hip hop', 'hip hop', 'psychedelic hip hop']",53,208876,1rJkz5vopfGxTUGFNB3o4G
KMD,"['alternative hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop']",41,58119,70S4sHnxr55YQxZ53H5guq
Jaylib,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'psychedelic hip hop']",37,63514,7BWVFnoB7Qy9biFNCoRCMI
J Dilla,"['alternative hip hop', 'detroit hip hop', 'hip hop']",60,507678,0IVcLMMbm05VIjnzPkGCyp
Madlib,"['alternative hip hop', 'hip hop', 'psychedelic hip hop']",70,335974,5LhTec3c7dcqBvpLRWbMcf
Nehruviandoom,['alternative hip hop'],37,44133,0ZWQOiDsRVjQXoSljCxraD
Lootpack,"['alternative hip hop', 'bboy', 'hardcore hip hop', 'hip hop', 'turntablism']",41,41498,2D0NqDyt2R9RVar9MNs8kP
Del The Funky Homosapien,"['alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'oakland hip hop', 'rap', 'turntablism']",56,239857,0YsLR3SQd5QTXAhGIGX7cl
MED,"['alternative hip hop', 'hip hop']",54,28823,36zSkwftotDHslP3KUQpew
JJ DOOM,['alternative hip hop'],42,62763,5BxMS9rhKHbSagaYFBICun
Digable Planets,"['afrofuturism', 'alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'psychedelic hip hop', 'rap']",54,304713,0gqIrDRL7CEPBWMmkuZPdQ
Youngbloodz,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']",51,446709,2OqENqJFXPORP4BUGnu2Qq
Lil' Flip,"['crunk', 'dirty south rap', 'gangster rap', 'houston rap', 'pop rap', 'southern hip hop', 'trap']",57,442701,4Q5sPmM8j4SpMqL4UA1DtS
Hamad 45,['german underground rap'],25,16351,1dzmF65eL0d6le4eBY87uH
187erz,[],24,3829,4eEcSTVgt3sDHrjiXslXbQ
Big Toe,"['german alternative rap', 'german hip hop', 'german underground rap']",51,12968,18Zq5h68TQ6kurXzRNHJDo
Krime,"['german drill', 'german hip hop', 'german underground rap']",44,16567,7zDl8xqVVU2BC7ZLkLowLt
Joshi Mizu,"['deep german hip hop', 'german hip hop']",54,48371,03bmDyr8klGV17DKQnPZVA
187ers,[],43,681,2kbrzhQVTWl9aCJkV1Xnk3
Ahmad Amin,['german hip hop'],57,10531,4SZSRsSh4xJx9o5V1uDE1o
Al Gear,"['deep german hip hop', 'german hip hop', 'german underground rap']",36,52814,7gIB5TTgIpeomi15bpGx7S
Animus,"['deep german hip hop', 'german hip hop']",54,53361,4Mt1ci7cKg2DpDS5kJ5mHS
Slavik & Vitalik,[],33,818,5LE05rfrlWLJGje50GQ1WD
Knossi,[],48,51083,7H8EE2uf8SstFY9lUyid0T
Raportagen,['deep german hip hop'],52,114252,2Udhobraz4ConBmGqO2Y0E
Ost Boys,[],30,18989,50W9OTpzL1ymGCQNlEaxGS
2hermanoz,[],46,5696,4hRSbKerA3VJkwPd25Rthl
JURI,"['deep german hip hop', 'german drill', 'german hip hop']",45,30744,6SGVQ8bD0Hab6BItkqWVuJ
Sääftig,['german viral rap'],51,53173,4q3hVjQ64ODTveUdXsy2Jw
Gallego,"['latin', 'latin hip hop', 'reggaeton']",52,25710,6P9Adm5Ne2YtzhV1hOjQcC
Hasuna,[],32,1943,2VymnBI3mQMuFOqDiLMnOk
187erz,[],45,728,7wnpr9MSxNGj3U4LztkNlh
Qzeng,['german hip hop'],42,9178,2741XFBjSCs37MjhGaGkKT
Johnny Good / Julez,['german hip hop'],36,59,1UY5NtnaHXT4YgbCqGlmcF
Schubi AKpella,['german hip hop'],45,25037,2SveKtmknwwMpYJtuFkYZj
Azan,['german hip hop'],38,37188,2EOBxJvUOYf901NwU0KKVN
LUIS,"['german hip hop', 'german trap']",55,19254,1GdFniPzxbAmIGIn89RwoI
absent,"['german hip hop', 'german trap']",56,30192,5jdx9iK9rdclHYrd80tPna
Sokko167,[],45,3223,4NTnk6KemqkYo7gTLwYeUv
ARMAN,[],31,7323,1xyutux4uIGRYeAb3zc4Ik
Boysindahood,['german drill'],30,14957,3R1ewgoYVT2KmWJd0oC3MB
Mr. IchBinDumm,[],0,261,3hn8rMjAFaZeqjsV9lP8C2
Schimmel Bre,[],20,4,0A4JNJx5kD09GQnRLYSjlQ
Five Foreign,['new york drill'],31,47477,4D9CM1ioQJL0o75DnVgYg9
Quelly Woo,['new york drill'],48,26441,5PPetvBg4hGBkco4Y267hd
26ar,"['brooklyn drill', 'new york drill']",48,19802,5Juzk12OF6455izbnUr10x
Ciggy Blacc,"['brooklyn drill', 'new york drill']",49,21030,0IN0wP9ki18ys6EW4OtoQJ
MaxThaDemon,"['brooklyn drill', 'new york drill']",48,47291,6xixlvOnj1ijQtFDiBXCIj
OFB,"['uk drill', 'uk hip hop']",60,211822,0koPE9U3b5XYArKa7R2TLm
Fumez The Engineer,"['uk drill', 'uk melodic rap']",73,259389,0ksX396B3t2Gt8kwr0BJZk
Jimmy Wopo,['pittsburgh rap'],41,104648,3eu4XaXUnk055bWtkKkK3W
wewantwraiths,"['uk hip hop', 'uk melodic rap']",61,33197,3LYyk2fBTwdAw3aN6hrrY2
YXNG K.A,['philly rap'],47,24939,3BBujITyfgwyXTQliFzUNH
NorthSideBenji,"['canadian hip hop', 'toronto rap']",58,43103,2EzNKTHTCUaHUkKaNFUH8d
Majornine,"['florida rap', 'miami hip hop', 'pop r&b']",53,83274,2Hkr2U742ustoFcSW378ZE
GeeYou,"['uk drill', 'uk hip hop', 'uk melodic rap']",44,21317,4ejYGKfyQlsSVCCqEbSeqo
Union J,"['boy band', 'post-teen pop']",37,194382,7DTZkttLXeUXamkocrRzeh
Nathan Sykes,['post-teen pop'],61,472638,2Rf4X6m0oayCJhaJ5K63GQ
Neon Jungle,['girl group'],41,94433,0JEvQJxxsnNUo6LQygr4AL
Fleur East,['uk pop'],48,199374,37mtx80nMDETlbsq2eFCzc
Alexis Jordan,[],56,141948,5LmYIx9kSWBJOWbP4xAxb1
AJ Rafael,"['opm', 'viral pop']",55,136303,4zrB9WV6Z0iKKnGb1Pj0P2
Gabe Bondoc,['chill r&b'],54,70155,6YloMIsWjpHzIRK8s5tzAr
Neon Hitch,['electropop'],52,120402,2TnJ7VOpGzjtKUn0ObpEYe
Kristina Maria,"['canadian pop', 'pop quebecois']",34,12483,3owOnUCZD2qFcf5RHbv1Zg
Catey Shaw,['indie poptimism'],41,21421,5nfow6tv4Dtm6K4WHzczBI
Ivy Levan,['hard glam'],35,38570,1QAHkkM4wr2MVIqo6KV2jq
Bonnie McKee,"['candy pop', 'electropop', 'post-teen pop']",45,57627,7dtJROxWQe3fxxF5t7o67N
ZZ Ward,['modern alternative rock'],50,141998,7aJSIsbI5wV8aFi2kkFfPi
Elle King,['modern blues rock'],67,456949,3bhu7P5PfngueRHiB9hjcx
La Danza de los Locos Sanos,[],0,24,1rTHyE31YpLxkaczMqJkeX
Jude Beat,[],0,59,3T6JlutNKFHOZXIfkrtASq
mirwinIndustries,[],0,7,4NQbdbRTkLLaV1kimmFNWc
Windsor.,[],0,116,0gsy954Gt51O9BzrLauKWm
Danielle Foulds,[],0,0,6sSW2AtgcPb80RHg6AVK1y
Ján Lehotský,[],13,131,3Hs9yEi2S9h6qhkBpwnIgL
John Christie,[],0,47,6zfGoVdauZZrMzU9ZbVHtW
Joe Henry and Madonna,[],0,1,2BPD2QnruLJ9F1kUGzdPfs
Chevy Woods,"['pittsburgh rap', 'trap']",54,62582,6hSbppor1AmH9RGzyxOcGT
Demrick,"['canadian hip hop', 'deep underground hip hop', 'underground hip hop']",52,35489,3hEgzEeaZ0hb3UXx1U1JRR
Locksmith,"['canadian hip hop', 'conscious hip hop', 'deep underground hip hop', 'underground hip hop']",51,60037,0OGWDaYrjhn6v1Lq1rqrWa
Kula Shaker,['britpop'],47,178521,6bGcpvHbRHg8s0wiNyIZK1
"The Good, the Bad & the Queen",['modern alternative rock'],41,103126,6iy8nrBbtL57i4eUttHTww
Graham Coxon,"['britpop', 'solo wave']",48,93266,7ueZp29tCNwjIj4yAMTEaC
James,"['britpop', 'madchester', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",64,426462,0qLNsNKm8bQcMoRFkR8Hmh
Elastica,"['alternative pop', 'alternative rock', 'britpop', 'candy pop', 'pop rock']",45,105783,3l14gV4hIMAjmo7KUvEWTx
Happy Mondays,"['big beat', 'britpop', 'dance rock', 'madchester', 'new wave']",51,322576,339DNkQkuhHKEcHw6oK8f0
Suede,"['britpop', 'pop rock', 'rock']",54,342300,6PHIK3kjWggLtVygsOtpqS
Doves,"['alternative rock', 'britpop', 'chamber psych', 'electronica', 'indie rock', 'modern rock', 'new rave', 'rock']",53,222454,0LVrQUinPUBFvVD5pLqmWY
Panda Bear,"['art pop', 'chillwave', 'collage pop', 'dream pop', 'experimental pop', 'freak folk', 'garage psych', 'indie rock', 'noise pop']",51,181991,1R84VlXnFFULOsWWV8IrCQ
Mount Kimbie,"['chillwave', 'electra', 'electronica', 'future garage', 'indie soul', 'microhouse', 'uk bass']",56,282144,3NUtpWpGDoffm3RCGhSHtl
Oneohtrix Point Never,"['ambient', 'art pop', 'chillwave', 'deconstructed club', 'dream pop', 'drone', 'electronica', 'escape room', 'experimental pop', 'fluxwork', 'fourth world', 'freak folk', 'hauntology', 'intelligent dance music', 'microhouse', 'outsider house', 'vaporwave']",51,177885,2wPDbhaGXCqROrVmwDdCrK
The Go! Team,"['alternative dance', 'art pop', 'brighton indie', 'chamber psych', 'indie pop', 'indie rock', 'new rave']",44,66316,6veTV9sF06FBf2KN0xAdvo
Flying Lotus,"['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'hip hop', 'intelligent dance music', 'jazztronica', 'psychedelic hip hop', 'wonky']",62,661418,29XOeO6KIWxGthejQqn793
Four Tet,"['alternative dance', 'electronica', 'folktronica', 'indie soul', 'intelligent dance music', 'new rave']",62,559754,7Eu1txygG6nJttLHbZdQOh
Destroyer,"['alternative dance', 'alternative rock', 'art pop', 'canadian indie', 'chamber pop', 'chamber psych', 'chillwave', 'dream pop', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'noise pop', 'vancouver indie']",47,146920,22ojy4H4ZVpowC4lRRC8In
Against All Logic,"['electronica', 'escape room', 'experimental hip hop']",48,106407,0ngUeF0DGpYmPec80MqSi1
Dirty Pretty Things,['modern rock'],43,120247,6fHETUBbKmdmgybtFOFQuc
We Are Scientists,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']",48,203964,35YNL4wwv11ZkmeWWL51y7
Klaxons,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave']",55,263298,2qlAMLpUyBjZgnzuFXXZXI
Babyshambles,['modern rock'],47,244133,0IBAqjHG8DSaD7PPCGnGiZ
Maximo Park,"['britpop', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'newcastle indie', 'rock']",53,212296,048FBwXjFYBWxSggPDipic
Hard-FI,"['britpop', 'modern rock', 'new rave']",49,155305,14Gi3Uph96lpNB3utkoVAD
Kap Bambino,"['alternative dance', 'dance-punk', 'deathrock', 'electro trash', 'electroclash', 'new rave', 'synth punk']",36,44898,2EsL7l54h5MZm34uFVsRQi
You Love Her Coz She's Dead,"['bitpop', 'digital hardcore', 'new rave']",41,34342,7s38f8JamnQAx51YsYRvPN
Crim3s,['witch house'],47,89373,1ARDx2oCR7sJEjbnHsbbRU
HEALTH,"['grave wave', 'metropopolis', 'noise pop', 'noise rock']",58,145651,6FfjnGXMhxSsJTuGLWBDth
Sidewalks and Skeletons,['wave'],56,97527,48nHO1cuTbpx4ELhChsxX1
Alice Glass,"['art pop', 'escape room', 'hyperpop']",49,116115,4ukk0IyB7vL97QirpOcNr3
Pastel Ghost,[],59,63268,06O23tLg0or676h8EEzH7W
SALEM,"['grave wave', 'underground hip hop']",41,67663,09CJcG6ndtL82D8x9VxaeT
Mr.Kitty,['weirdcore'],69,186818,0pWwt5vGNzezEhfAcc420Y
John Maus,"['art pop', 'baroque pop', 'chillwave', 'experimental pop', 'freak folk']",52,174228,4R073T3AVJKqAsbzLmLW9u
TR/ST,"['alternative dance', 'art pop', 'canadian electropop', 'electroclash', 'electronica']",50,102167,64NhyHqRKYhV0IZylrElWu
Machine Girl,['digital hardcore'],57,142243,17Vw9uuOYB7XYjPt0LNFN0
Jack Off Jill,"['riot grrrl', 'steampunk']",45,97832,5ybsLFsFrRFXgdklfMryWD
Creature Feature,"['dark cabaret', 'steampunk']",42,56199,4vS7q827Cq5pDYCXqVjpsD
Angelspit,"['aggrotech', 'australian dance', 'cyberpunk', 'digital hardcore', 'electro-industrial', 'industrial metal', 'industrial rock', 'steampunk']",36,37149,7Coo58A8U3BCpCl4nQ3pda
Kittie,"['alternative metal', 'canadian metal', 'industrial metal', 'nu metal', 'rap rock']",51,282050,0ImEDe9tW5n4pxHOK39zIc
Rabbit Junk,"['dark clubbing', 'digital hardcore', 'future rock', 'industrial metal', 'industrial rock']",47,40192,3Cnkej21cJ1XgbAh98CbaS
Orgy,"['alternative metal', 'electronic rock', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']",51,246049,4uYwLU7k03RCQSRXGtQGg0
The Oozes,['modern indie pop'],51,70377,48VgYEfRllDfyLl4BEMVSF
Will Wood and the Tapeworms,['new jersey indie'],56,71131,13pwqHspIhcy1IcAooefso
Ghost and Pals,['otacore'],56,106888,3Avni6DLpoxtanND8mG5t8
GZA,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",66,390900,6ns6XAOsw4B0nDUIovAOUO
Julian Plenti,[],32,28573,4RlEYUI2Q5gKfDn1VwKQpK
She Wants Revenge,"['alternative dance', 'dark wave']",57,250394,2zRt0sfxNnqI8gLR7d8gWt
Yeah Yeah Yeahs,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']",66,1055701,3TNt4aUIxgfy9aoaft5Jj2
The Kills,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'new rave', 'rock']",55,615565,5BYuBzqmTXwUDw2rYkwExr
The Dead Weather,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'supergroup']",48,374159,4AZab8zo2nTYd7ORDmQu0V
The Black Keys,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",73,3586253,7mnBLXK823vNxN3UWB7Gfz
Black Rebel Motorcycle Club,"['alternative rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'permanent wave', 'rock']",57,484326,1tpXaFf2F55E7kVJON4j4G
Jack White,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",61,1173411,4FZ3j1oH43e7cukCALsCwf
Wolfmother,"['alternative rock', 'australian psych', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock']",63,803007,3yEnArbNHyTCwMRvD9SBy4
Them Crooked Vultures,"['alternative metal', 'alternative rock', 'blues rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'stoner rock', 'supergroup']",52,462599,4zYQWYmtimAEmI6WWEzGfO
Eagles Of Death Metal,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'palm desert scene', 'rock']",57,466927,02uYdhMhCgdB49hZlYRm9o
Band Of Skulls,"['alternative rock', 'garage rock', 'garage rock revival', 'modern alternative rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'southampton indie']",50,238183,4ddt8PPvmWrI9mJQy1VrIG
The Dandy Warhols,"['alternative dance', 'alternative rock', 'indie rock', 'modern rock', 'rock']",60,257115,7siPLyFwRFYQkKgWKJ5Sod
The Arcs,"['double drumming', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",50,179800,3mVWMgLc7bcyCBtL2ymZwK
They Might Be Giants,"['alternative rock', 'comic', 'geek rock', 'permanent wave', 'zolo']",59,314005,6zB02lwP6L6ZH32nggQiJT
Jack Conte,"['steampunk', 'weirdcore']",46,28929,3NhMdYv1pNWHQZruHqs4FY
That Handsome Devil,"['comic', 'steampunk']",47,40628,3MIk8tAIzBQ5iZWmlVLCCT
bo en,['experimental pop'],55,143518,1EotkJocwHvhFOAsoOj1jJ
Shayfer James,['steampunk'],47,17361,0PftqT3Gvj1IszkeRLHK9G
Bear Ghost,['phoenix indie'],49,40735,1N1JZ3SRv6PSzAsOEW2aZp
Puzzle,['indie garage rock'],55,94057,3JDZy6EWo6V8yABANunf6V
julie,[],52,36100,3VNzWLePg9jTvQ2ximYOzW
Pretty Sick,"['indie pop', 'lo-fi indie']",49,33939,5JUGL6ec4eULQ5eVEbOC7e
Stevie Dinner,"['atlanta indie', 'indie garage rock']",40,20022,1JbveZdEvoMuMyfWbkTYfZ
Slater,[],37,10638,0axqUvPmS7PqZp0xJTdzdG
P.H.F.,"['indie garage rock', 'lo-fi indie']",42,15488,73vzL36ohUDVI5YPT5rVze
Panchiko,['diy emo'],49,47686,4KEHIUSoWCcqrk8AddTE1O
Memo Boy,"['indie pop', 'weirdcore']",58,46143,2jwC7uml6QVgLBfx1Hbtek
Cowgirl Clue,"['escape room', 'hyperpop']",40,27250,45y43grjcZp3XvyXqfPQu4
Weatherday,"['5th wave emo', 'lo-fi emo', 'lo-fi indie', 'noise pop']",43,35102,6pmR08TKSTs8rll6W99VnK
Meth Wax,"['indie garage rock', 'surf punk']",44,35934,3PtKFI3Py8YVd7JhwjMeoN
Duster,"['dream pop', 'indie pop', 'slowcore']",64,124284,5AyEXCtu3xnnsTGCo4RVZh
Joy Again,['indie garage rock'],69,147163,4jCIAMb0zEArF3GYEYzoDk
bôa,[],62,111091,5jTtGLk1mGFMY5lQOvJYUj
Bill Wurtz,[],47,207521,78cT0dM5Ivm722EP2sgfDh
Adult Swim Smalls,['weirdcore'],43,11263,4U1Ntfqa08zV3Ue5O963o8
Louie Zong,['weirdcore'],59,161559,7jOY91ZU7kn86slH3fBbaD
Sébastien Tellier,"['alternative dance', 'downtempo', 'electronica', 'filter house', 'french indie pop', 'french indietronica', 'french synthpop', 'new rave']",53,209419,23ymPLjbtAMzTJS2qRtQ8Z
LA Priest,"['alternative dance', 'electronica', 'filter house', 'new rave']",49,45471,2JYMUWD8r1jFFjD1V3WcCX
Erlend Øye,"['alternative dance', 'bergen indie', 'electronica']",50,137635,12AnGvqOxseM5VJLyO5yBs
Yuksek,"['alternative dance', 'disco house', 'electrofox', 'electronica', 'filter house', 'french indie pop', 'french indietronica', 'indie soul', 'new french touch', 'new rave', 'nu disco']",54,97686,2ePIzx9NjxplS724QMZtsf
