"track_id","Artist","Track.Name","top.rank","total.plays","average.daily.plays","days.in.chart","artist_id","followers","genres","popularity","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","key","duration_ms","loudness","mode","valence"
"0ibOcbkp2XG46Do8jcy0bL","Smokepurpp","Nephew (feat. Lil Pump)",167,14748722,567258.538461538,26,"21dooacK2WGBB5amYvKyfM",1290327,"[u'miami hip hop', u'rap', u'trap music', u'underground hip hop', u'vapor trap']",76,0.454,0.285,161.993,0.458,0.00422,0,0.792,9,202963,-6.753,1,0.674
"0Ie5uiv54KgCr7P4sYDTHl","Idina Menzel","Baby It's Cold Outside (duet with Michael Bublé)",108,2436713,1218356.5,2,"73Np75Wv2tju61Eo9Zw4IR",176100,"[u'christmas', u'hollywood', u'show tunes']",75,0.476,0.281,113.401,0.0649,0.647,0,0.553,0,166147,-8.869,1,0.558
"0IEUbDOzcwi6Ju1ZAJ23rk","Maluma","Marinero",199,1151464,575732,2,"1r4hJ1h58CWwUQe3MxPuau",13902062,"[u'reggaeton']",92,0.491,0.122,83.81,0.0473,0.683,0,0.58,7,189133,-5.156,1,0.843
"0IJK096XrKQd14Q6fNqW0e","Gorillaz","Sorcererz",182,654269,654269,1,"3AA28KZvwAUcZuOKwyblJQ",3788541,"[u'alternative hip hop', u'art pop']",80,0.872,0.127,84.075,0.0365,0.022,0.927,0.584,9,180373,-6.636,0,0.818
"0ITqOOwNtw5DP2GLYAlTQx","Rich The Kid","No Question (feat Future)",161,614680,614680,1,"1pPmIToKXyGdsCF6LmqLmI",1307865,"[u'atl hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",85,0.559,0.0973,76.472,0.322,0.00176,0,0.885,6,251057,-7.085,1,0.565
"0iV9yfj1knFNOSEiuTHZwl","Christina Aguilera","Have Yourself a Merry Little Christmas",100,2386053,1193026.5,2,"1l7ZsJRRS8wlW3WfJfPfNS",3813954,"[u'dance pop', u'pop', u'post-teen pop', u'r&b']",82,0.274,0.0897,68.534,0.04,0.871,1.18e-05,0.244,8,243133,-10.433,1,0.164
"0jAfdqv18goRTUxm3ilRjb","A Boogie Wit da Hoodie","Startender (feat. Offset and Tyga)",65,11909703,1082700.27272727,11,"31W5EY0aAly4Qieq6OFu6I",2239608,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",89,0.622,0.151,191.971,0.133,0.0235,0,0.736,6,192779,-4.653,0,0.506
"0JcNysfWVWaMS7R6vzGB2k","Carlos Vives","Robarte un Beso",70,64788294,704220.586956522,92,"4vhNDa5ycK0ST968ek7kRr",2566075,"[u'champeta', u'colombian pop', u'dance pop', u'latin', u'latin pop', u'tropical', u'vallenato']",77,0.858,0.364,95.049,0.0483,0.0826,0,0.742,10,194742,-4.946,1,0.64
"0jdny0dhgjUwoIp5GkqEaA","Kesha","Praying",157,1819665,606555,3,"6LqNN22kT3074XbTVUrhzX",4168230,"[u'dance pop', u'electropop', u'pop', u'pop rap', u'post-teen pop']",79,0.39,0.111,73.433,0.0297,0.491,0,0.576,10,230267,-7.202,1,0.319
"0JP9xo3adEtGSdUEISiszL","XXXTENTACION","Moonlight",2,512754979,1762044.60137457,291,"15UsOTVnJzReFVN1VCnxy4",9514880,"[u'emo rap', u'miami hip hop']",99,0.537,0.102,128.009,0.0804,0.556,0.00404,0.921,9,135090,-5.723,0,0.711
"0jqBo5RYn008f4ZY8kPewW","Logic","Indica Badu",40,8497659,944184.333333333,9,"4xRYI6VqpkE3UwrDrAZL8L",3200383,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",86,0.723,0.102,77.02,0.191,0.0441,0.000834,0.715,7,260320,-3.263,1,0.97
"0JR7iZZ6Ql79sXW3rbiS3F","Future","Ain't Livin Right (feat. Gunna)",176,718044,718044,1,"1RyvyyTE3xzB2ZywiAwp0i",7452986,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",91,0.503,0.226,142.011,0.206,0.0492,0,0.755,0,230533,-8.06,1,0.524
"0juSegsrO7siAAjlNATKV2","Fedez","Prima di ogni cosa",111,906995,906995,1,"3pgCLfNbw5ozIfoNsvDU7i",1125439,"[u'italian arena pop', u'italian hip hop', u'italian pop']",69,0.476,0.316,131.683,0.0446,0.643,0,0.617,5,186832,-7.086,1,0.429
"0JYAsQJWIuaYUvZGF1qapT","Quavo","RERUN (feat. Travis Scott)",65,3051163,762790.75,4,"0VRj0yCOv2FXJNP47XQnx5",2398668,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'trap music']",90,0.791,0.359,153.992,0.309,0.0939,0,0.684,5,236948,-4.435,1,0.529
"0kCBorRrKZkSztd9m0QI3r","Young Thug","Chanel (Go Get It) [feat. Gunna & Lil Baby]",121,8624208,616014.857142857,14,"50co4Is1HCEo8bhOyUWKpn",3597962,"[u'atl hip hop', u'atl trap', u'gangster rap', u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",87,0.5,0.077,140.011,0.144,0.00183,0,0.938,4,201707,-10.08,0,0.462
"0kHTkvGavvk2MjBTSUtOZx","Sfera Ebbasta","Ricchi x Sempre",161,2282071,570517.75,4,"23TFHmajVfBtlRx5MXqgoz",2697786,"[u'italian hip hop']",81,0.734,0.187,211.842,0.413,0.196,0,0.599,3,223787,-7.568,0,0.133
"0kHyKhJMukHEPfeh8s7rdM","Kygo","Born To Be Yours",22,208972020,1236520.82840237,169,"23fqKkggKUBHNkbKtXEls4",4095336,"[u'edm', u'pop', u'tropical house']",87,0.688,0.0982,114.011,0.0357,0.3,0,0.688,3,193321,-5.84,1,0.451
"0KJEIWTEKMfBL2J7Sn3X5I","Migos","Gang Gang",63,10834313,773879.5,14,"6oMuImdp5ZcFhWP0ESe6mG",8097451,"[u'atl hip hop', u'pop', u'rap', u'trap music']",87,0.611,0.112,180.072,0.159,0.256,0,0.639,2,181319,-9.826,1,0.526
"0KKkJNfGyhkQ5aFogxQAPU","Bruno Mars","That's What I Like",82,116832455,641936.565934066,182,"0du5cEVh5yTK9QJze8zA0C",18995414,"[u'pop', u'post-teen pop']",90,0.56,0.0944,134.066,0.0406,0.013,0,0.853,1,206693,-4.961,1,0.86
"0kLA41xkWzzYzMIEGFuDkP","LX","HaifischNikez Allstars",143,2007343,669114.333333333,3,"10XY9PZCJKzUFzZOdtlQLU",11680,"[]",69,0.744,0.122,87.538,0.448,0.162,0,0.764,11,182925,-5.529,0,0.507
"0KPiSFlz5OUCgw7nwvhYWe","Metro Boomin","Only You (feat. WizKid, Offset & J Balvin)",115,1476660,738330,2,"0iEtIxbK0KxaSlF7G42ZOp",1001270,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",88,0.69,0.191,117.157,0.174,0.538,9.37e-05,0.732,4,218627,-7.745,0,0.636
"0L7loeTIg6akW84aEQZpCT","Major Lazer","Light It Up (feat. Nyla & Fuse ODG) - Remix",177,484011,484011,1,"738wLrAtLtCtFOLvQBXOXp",5052821,"[u'dance pop', u'edm', u'electro house', u'moombahton', u'pop']",83,0.877,0.233,107.985,0.0666,0.0375,0.000833,0.746,9,166138,-3.782,0,0.751
"0l8vhDaEztxLCQsFOAX64d","Rvssian","Pablo",98,4111227,685204.5,6,"1fctva4kpRbg2k3v7kwRuS",499361,"[u'italian hip hop', u'trap latino']",74,0.663,0.115,140.016,0.0433,0.071,0,0.813,6,165942,-7.84,0,0.343
"0lG6QM1jjbbX5UUn3DPmrZ","Alan Walker","Lost Control",142,875243,875243,1,"7vk5e3vY1uw9plTHJAMwjN",5973192,"[u'tropical house']",87,0.555,0.0798,91.997,0.0757,0.0345,0.000157,0.736,4,222320,-4.689,1,0.323
"0lG7iyNSstVOLV6faMIHdD","Anderson .Paak","6 Summers",156,738419,738419,1,"3jK9MiCrA42lLAdMGUZpwa",856535,"[u'escape room', u'hip hop', u'indie r&b', u'la indie', u'rap']",80,0.587,0.377,92.871,0.316,0.0774,0,0.649,5,282987,-10.5,0,0.513
"0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me",3,89877930,2139950.71428571,42,"66CXWjxzNUsdJxJ2JdwvnR",22351014,"[u'dance pop', u'pop', u'post-teen pop']",98,0.628,0.301,191.708,0.173,0.0545,0,0.506,7,204093,-7.316,1,0.556
"0lJCqIx5BhZtf6QtYI2fbv","Daddy Yankee","Vuelve",103,54650449,709746.090909091,77,"4VMYDCV2IEDYJArk749S6m",9877135,"[u'latin', u'latin hip hop', u'pop', u'reggaeton', u'tropical']",90,0.538,0.123,130.023,0.0319,0.188,0,0.73,1,279613,-5.612,1,0.215
"0LKErfBZ5FbBiLB4OcZRbL","Prince Royce","El Clavo",136,21621107,584354.243243243,37,"3MHaV05u0io8fQbZ2XPtlC",3477608,"[u'bachata', u'dance pop', u'latin', u'latin pop', u'pop', u'tropical']",84,0.78,0.133,80.015,0.133,0.0435,0,0.827,11,172749,-3.315,0,0.658
"0lLdorYw7lVrJydTINhWdI","Michael Bublé","It's Beginning To Look A Lot Like Christmas",4,76969641,1973580.53846154,39,"1GxkXlMwML1oSg5eLPiAz3",2906458,"[u'adult standards', u'canadian pop', u'lounge']",93,0.232,0.292,93.269,0.0331,0.907,9.21e-06,0.35,4,206347,-11.042,1,0.381
"0LQ1J0BCzA2qnAgp9MkkNE","6ix9ine","MALA (feat. Anuel Aa)",44,34739197,1021741.08823529,34,"7gZfnEnfiaHzxARJ2LeXrf",3170064,"[u'emo rap', u'rap']",93,0.825,0.103,100.006,0.0424,0.689,0,0.719,5,206550,-3.627,0,0.789
"0McI9sOmkpfd4E72njtU0G","Metro Boomin","Borrowed Love (feat. Swae Lee & WizKid)",128,2636828,659207,4,"0iEtIxbK0KxaSlF7G42ZOp",1001270,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",88,0.594,0.185,129.216,0.462,0.44,0,0.52,11,230240,-8.81,0,0.393
"0md12GKBGH8ZuLG2fTfGUz","The Cranberries","Dreams",76,989265,989265,1,"7t0rwkOPGlDPEhaOcVtOt9",1399167,"[u'irish rock', u'limerick indie', u'pop rock']",75,0.643,0.421,128.661,0.0353,0.00313,0.00385,0.551,4,271560,-13.091,1,0.514
"0MIcPSq9n2z5H8TAfEstri","Ozuna","Quiero Repetir",79,82742825,738775.223214286,112,"1i8SpTcr7yvPOmcqrbnVXY",13671659,"[u'reggaeton', u'trap latino']",97,0.753,0.0996,97.626,0.368,0.103,0,0.608,0,200987,-4.748,0,0.482
"0MrRAUcB8AZiB9ue2VOBYe","Post Malone","Sugar Wraith",27,31116066,1111288.07142857,28,"246dkjvS1zLTtiykXe5h60",9978894,"[u'pop', u'rap']",97,0.767,0.0979,164.079,0.0868,0.26,0,0.6,5,228147,-4.232,0,0.291
"0N8MGHEDAq29ip7RrlrTeN","The Chainsmokers","Beach House",50,15680074,871115.222222222,18,"69GGBxA162lTqCwzJG5jLp",10309994,"[u'edm', u'electropop', u'pop', u'tropical house']",89,0.837,0.348,90.083,0.039,0.19,0,0.537,0,206120,-4.477,1,0.533
"0nCVLAhIUrLQ34Vw5vTXNP","5 Seconds of Summer","If Walls Could Talk",194,592705,592705,1,"5Rl15oVamLq7FbSb0NNBNy",3977123,"[u'boy band', u'dance pop', u'pop', u'post-teen pop']",85,0.79,0.0954,121.899,0.0776,0.00879,0,0.588,4,182292,-4.762,0,0.499
"0NiXXAI876aGImAd6rTj8w","Jonas Blue","Mama",107,48066868,640891.573333333,75,"1HBjj22wzbscIZ9sEb5dyf",1504100,"[u'dance pop', u'edm', u'pop', u'tropical house']",84,0.792,0.0516,104.016,0.0418,0.091,0,0.739,11,181615,-4.256,0,0.547
"0nWMTq3fBceV1uZlhFn6of","Future","Oxy (feat. Lil Wayne)",103,974687,974687,1,"1RyvyyTE3xzB2ZywiAwp0i",7452986,"[u'atl hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",91,0.526,0.13,149.954,0.161,0.00779,0.0642,0.811,8,180080,-7.003,1,0.248
"0oagwWkGlBoACUuKvTmqZV","P!nk","A Million Dreams",170,695050,695050,1,"1KCSPY1glIKqW2TotWuXOR",5535151,"[u'dance pop', u'pop', u'post-teen pop']",83,0.499,0.0901,148.173,0.0397,0.272,0,0.312,7,273640,-6.282,1,0.191
"0ofbQMrRDsUaVKq2mGLEAb","Camila Cabello","Havana",1,594615616,1638059.54820937,363,"4nDoRrQiYLoBzwC5BhVJzF",7817077,"[u'dance pop', u'pop', u'post-teen pop']",87,0.517,0.104,104.992,0.0312,0.186,3.8e-05,0.768,7,216897,-4.323,0,0.418
"0oFqlgK2LJ9eMlpGBCmRvf","Ricky Martin","Fiebre",188,2568248,513649.6,5,"7slfeZO9LsJbWgpkIoXBUJ",4242662,"[u'dance pop', u'latin', u'latin pop', u'mexican pop', u'pop', u'tropical']",75,0.849,0.351,93.994,0.14,0.0728,0,0.748,0,230013,-3.24,1,0.621
"0OgGn1ofaj55l2PcihQQGV","Bryce Vine","Drew Barrymore",104,32677291,710375.891304348,46,"1ShZZUjkbXCjhwrb18BA8I",121326,"[u'indie pop rap', u'pop', u'pop rap']",72,0.572,0.106,151.93,0.0595,0.493,0.00118,0.763,11,190472,-7.312,0,0.25
"0OI7AFifLSoGzpb8bdBLLV","Machine Gun Kelly","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",61,41951231,791532.660377358,53,"6TIYQ3jFPwQSRmorSezPxX",1315406,"[u'hip hop', u'pop rap', u'rap']",78,0.718,0.0537,82.034,0.213,0.00413,0,0.653,3,202805,-5.232,0,0.216
"0oImBBuW9pWxX8RIgLAGRH","Damso","Smog",110,3023763,604752.6,5,"2UwqpfQtNuhBwviIC0f2ie",1778454,"[u'belgian hip hop', u'french hip hop', u'rap conscient', u'trap francais']",78,0.679,0.115,146.021,0.0899,0.0205,0.000172,0.884,11,168093,-6.051,1,0.489
"0OlnLZY4cmQzT6ZGttvWBM","Martin Garrix","So Far Away (feat. Jamie Scott & Romy Dya)",40,109215375,1001975.91743119,109,"60d24wfXkVzDSfLS6hyCjZ",8337202,"[u'big room', u'edm', u'pop', u'progressive house', u'tropical house']",86,0.52,0.197,149.119,0.0569,0.435,0,0.526,6,183637,-7.985,0,0.13
"0ORgAzmFh8N97SseJvmqgC","The 1975","Love It If We Made It",74,1626500,813250,2,"3mIj9lX2MWuHmhNCA7LSCW",2738235,"[u'modern alternative rock', u'nu gaze', u'pop', u'shiver pop']",85,0.727,0.0644,180.09,0.0357,0.000718,1.97e-05,0.479,4,253249,-5.369,1,0.0577
"0ORk2pZ1dogkyfcdFfFKt8","KIDS SEE GHOSTS","Kids See Ghosts",49,8175718,1021964.75,8,"2hPgGN4uhvXAxiXQBIXOmE",173252,"[u'hip hop', u'pop rap', u'rap']",72,0.751,0.182,104.999,0.16,0.472,4.71e-06,0.709,6,140527,-3.801,1,0.37
"0OWZFobGSIW9GrSlQ9C5pc","Thomas Rhett","Marry Me",167,7333207,564092.846153846,13,"6x2LnllRG5uGarZMsD4iO8",2332704,"[u'contemporary country', u'country', u'country road', u'modern country rock']",78,0.408,0.13,85.008,0.0237,0.113,0,0.588,3,205453,-8.662,1,0.484
"0p0jvYdazuWBMC8QacxpUH","Gunna","World Is Yours (Lil Baby & Gunna)",130,903590,903590,1,"2hlmm7s2ICUX0LVIhVFlZQ",549698,"[u'atl hip hop', u'hip hop', u'rap', u'trap music']",89,0.559,0.0725,109.985,0.37,0.129,0,0.886,6,157199,-7.206,1,0.555
"0P1O6JO2i19etVxXqgPHpa","Rich The Kid","Lost It (feat. Quavo & Offset)",178,583857,583857,1,"1pPmIToKXyGdsCF6LmqLmI",1307865,"[u'atl hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",85,0.642,0.0865,145.004,0.242,0.00905,1.5e-06,0.827,1,272153,-4.29,0,0.181
"0P2Dxoy0mdzM9NlFQoLZbc","Gorillaz","Hollywood (feat. Snoop Dogg & Jamie Principle)",174,676845,676845,1,"3AA28KZvwAUcZuOKwyblJQ",3788541,"[u'alternative hip hop', u'art pop']",80,0.631,0.211,104.126,0.0926,0.0249,7.67e-05,0.685,7,293493,-10.338,1,0.72
"0P6AWOA4LG1XOctzaVu5tt","SZA","The Weekend - Funk Wav Remix",147,39958755,579112.391304348,69,"7tYKF4w9nC0nq9CsPZTHyP",2250766,"[u'hip hop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap']",83,0.573,0.126,101.925,0.0585,0.495,0,0.775,11,171806,-4.933,1,0.667
"0PaAB17axL9hn88mHiw8g0","Humberto & Ronaldo","Não Fala Não pra Mim",198,532741,532741,1,"1zEo6Fk1iaaOYFlFPBHCFn",666233,"[u'sertanejo', u'sertanejo pop', u'sertanejo universitario']",71,0.794,0.236,157.987,0.0402,0.591,0,0.741,3,196613,-2.555,1,0.765
"0pdW4B6Sq4MMNz1sFtkR5G","Migos","Crown the Kings",84,1730741,865370.5,2,"6oMuImdp5ZcFhWP0ESe6mG",8097451,"[u'atl hip hop', u'pop', u'rap', u'trap music']",87,0.691,0.166,143.043,0.0799,0.0454,0,0.868,5,229904,-6.048,0,0.34
"0PowxVSTY2uh1CPc8EPKyX","Marshmello","Project Dreams",169,2640672,660168,4,"64KEffDW9EtZ1y2vBYgq8T",7677676,"[u'brostep', u'egyptian pop', u'pop', u'progressive electro house']",90,0.831,0.105,160.153,0.177,0.42,0,0.777,8,167898,-2.129,1,0.791
"0ptaq4BSl6jrXfGyLzJjYE","J-AX","Italiana",163,711493,711493,1,"2iK8weavvfS2xJCmzNzNE5",833732,"[u'italian arena pop', u'italian hip hop', u'italian pop']",69,0.744,0.0486,121.839,0.111,0.0302,0,0.686,5,174173,-7.122,0,0.637
"0Pw6Gg8QChw5iSRRSrcWXP","Vince Staples","Opps (with Yugen Blakrok)",58,15302856,765142.8,20,"68kEuyFKyqrdQQLLsmiatm",746449,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap', u'underground hip hop']",77,0.785,0.406,128.074,0.322,0.152,8.18e-05,0.708,1,180893,-6.809,1,0.854
"0Px86mRlxdB3YqpK6KXWlr","J. Cole","Once an Addict - Interlude",22,11574188,1446773.5,8,"6l3HvQ5sa6mXTsMTB19rO5",7069512,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",88,0.472,0.119,82.36,0.477,0.626,0,0.548,8,197822,-8.343,1,0.138
"0q75NwOoFiARAVp4EXU4Bs","SZA","Love Galore (feat. Travis Scott)",185,1110207,555103.5,2,"7tYKF4w9nC0nq9CsPZTHyP",2250766,"[u'hip hop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap']",83,0.594,0.162,135.002,0.0747,0.111,0,0.795,0,275080,-6.2,1,0.409
"0qbfdprRS71e9up5pOmbQo","Alessia Cara","Trust My Lonely",183,719621,719621,1,"2wUjUUtkb5lvLKcGKsKqsR",4431425,"[u'canadian contemporary r&b', u'dance pop', u'pop', u'post-teen pop', u'r&b']",83,0.662,0.284,150.305,0.156,0.00541,1.96e-06,0.583,0,199707,-6.025,1,0.636
"0qFX9pVJQB4lBMxRoFXqGr","Rich The Kid","End Of Discussion (feat. Lil Wayne)",137,2760069,552013.8,5,"1pPmIToKXyGdsCF6LmqLmI",1307865,"[u'atl hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",85,0.58,0.0979,76.484,0.167,0.176,0,0.784,0,236944,-6.656,1,0.338
"0Qh38w01QRXK6KHIv0e3hb","P!nk","What About Us",118,54734920,608165.777777778,90,"1KCSPY1glIKqW2TotWuXOR",5535151,"[u'dance pop', u'pop', u'post-teen pop']",83,0.588,0.0906,113.617,0.0507,0.0285,2.11e-06,0.489,1,269600,-6.177,1,0.187
"0QIjsbm2fh1cJ45XO9eGqq","Gucci Mane","Wake Up in the Sky",24,156798219,1438515.7706422,109,"13y7CgLHjMVRMDqxdx0Xdo",2429510,"[u'atl hip hop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",89,0.578,0.359,143.01,0.0485,0.00381,0,0.8,4,204665,-5.144,0,0.367
"0qp8MuZNKelOGTK2HPlXBA","A$AP Rocky","Kids Turned Out Fine",115,927252,927252,1,"13ubrt8QOOCPljQ2FL1Kca",4803323,"[u'east coast hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",88,0.668,0.369,163.314,0.222,0.271,3.8e-05,0.305,1,183120,-9.404,1,0.128
"0QS5rZpm5zN9wV9lJgjyUE","Maluma","El Préstamo",47,151171476,905218.419161677,167,"1r4hJ1h58CWwUQe3MxPuau",13902062,"[u'reggaeton']",92,0.735,0.118,94.017,0.0757,0.176,0,0.794,5,219396,-3.412,0,0.777
"0QSt5KmJzRqU1gFJJfQJ0Q","XXXTENTACION","Introduction",46,2329429,1164714.5,2,"15UsOTVnJzReFVN1VCnxy4",9514880,"[u'emo rap', u'miami hip hop']",99,0.00543,0.113,135.578,0.0996,0.841,9.63e-05,0.475,7,31200,-20.584,1,0.568
"0QsvXIfqM0zZoerQfsI9lm","The Chainsmokers","Don't Let Me Down",105,2204901,551225.25,4,"69GGBxA162lTqCwzJG5jLp",10309994,"[u'edm', u'electropop', u'pop', u'tropical house']",89,0.859,0.137,159.797,0.197,0.16,0.00466,0.542,11,208053,-5.651,1,0.403
"0qYTZCo5Bwh1nsUFGZP3zn","Maluma","Felices los 4",52,54582758,718194.184210526,76,"1r4hJ1h58CWwUQe3MxPuau",13902062,"[u'reggaeton']",92,0.789,0.351,93.973,0.146,0.231,0,0.755,5,229849,-4.502,1,0.737
"0R6Jlsq25eZB3Wftpxi3oF","Post Malone","Jonestown (Interlude)",30,16102736,1150195.42857143,14,"246dkjvS1zLTtiykXe5h60",9978894,"[u'pop', u'rap']",97,0.495,0.261,78.395,0.0446,0.751,0.462,0.341,0,112013,-10.251,0,0.252
"0r9d60ZYPAlFHq8qnUtkXN","Cosculluela","Madura (feat. Bad Bunny)",61,151637831,828622.027322404,183,"00me4Ke1LsvMxt5kydlMyU",2218696,"[u'latin', u'latin hip hop', u'reggaeton', u'reggaeton flow', u'tropical']",79,0.555,0.151,88.029,0.202,0.138,1.34e-06,0.878,1,190909,-7.639,0,0.751
"0RBOFW5424gCCCZrgECbt6","Wesley Safadão","Romance Com Safadeza",186,1758557,586185.666666667,3,"1AL2GKpmRrKXkYIcASuRFa",5995519,"[u'forro']",82,0.903,0.117,155.97,0.0693,0.216,0,0.544,11,172655,-4.11,0,0.765
"0RoA7ObU6phWpqhlC9zH4Z","Ziv Zaifman","A Million Dreams",81,55334886,700441.594936709,79,"2cQr2KbzdRtIFlfbHGnNsL",3297,"[]",69,0.312,0.0893,54.747,0.0569,0.243,0,0.265,7,269453,-11.689,1,0.0998
"0rrfXLr1p1yxsUy7LrKoYT","Shawn Mendes","Mutual",87,3802695,760539,5,"7n2wHs1TKAczGzO7Dd2rGr",13933939,"[u'canadian pop', u'dance pop', u'pop', u'post-teen pop', u'viral pop']",90,0.474,0.133,115.053,0.156,0.259,0,0.917,11,148360,-6.694,0,0.801
"0RTzJVkunbGwuRjXDFHnjf","Axwell /\ Ingrosso","Dreamer",124,54093576,621765.24137931,87,"2XnBwblw31dfGnspMIwgWz",1564486,"[u'big room', u'dance pop', u'edm', u'pop', u'tropical house']",76,0.847,0.212,126.017,0.0352,0.0237,0,0.627,10,251147,-5.303,1,0.611
"0RUTnY2B3s05fZuCHsNaUP","Sabrina Carpenter","Alien",143,14043544,610588.869565217,23,"74KM79TiuVKeVCqs8QtB0B",2130915,"[u'dance pop', u'pop', u'post-teen pop', u'viral pop']",74,0.659,0.0662,105.955,0.0403,0.0588,0,0.72,10,174841,-4.727,0,0.567
"0s3P5PImfDZYWIseR3b39D","Benjamin Ingrosso","Dance You Off",198,504372,504372,1,"7jEEE187pVG6InOxn03oA5",57867,"[u'swedish idol pop', u'swedish pop']",67,0.692,0.106,109.08,0.0695,0.104,5.42e-06,0.73,8,182134,-5.432,1,0.76
"0s5DNDV6LAKn2u2Ufa3VjQ","Mau y Ricky","Desconocidos",55,48115396,925296.076923077,52,"2wkoKEfS6dXwThbyTnZWFU",539451,"[u'latin', u'latin pop']",83,0.771,0.249,174.006,0.166,0.146,3.29e-06,0.709,7,204453,-4.598,1,0.709
"0SaYeGhSXN0dDWstyNTQ56","Wolfine","Bella - Remix",71,99249738,775388.578125,128,"2OnKRchqP7tT0FzTvWIFI7",714637,"[u'colombian pop', u'latin', u'tropical']",71,0.476,0.103,93.987,0.0655,0.304,0,0.917,3,218360,-6.621,1,0.87
"0sPJELXHyWpFgkxlzvvRFI","Poo Bear","Hard 2 Face Reality",132,4760084,595010.5,8,"3JXpwnHbLvXxY99EuXqFPX",23885,"[u'deep pop r&b']",66,0.626,0.228,142.043,0.0293,0.22,0,0.625,7,196570,-5.281,1,0.282
"0sPTfDSZgE3KvcvqaKPtEx","Bryant Myers","Tanta Falta",136,11496779,605093.631578947,19,"6w9ToX5slZ4uIdmD17hJ3c",2148504,"[u'latin', u'reggaeton flow', u'trap latino', u'tropical']",81,0.728,0.2,89.999,0.0916,0.135,1e-06,0.856,7,181093,-3.497,1,0.797
"0ssVSd3juASNuehS9LWMFW","A$AP Rocky","Black Tux, White Collar",162,754554,754554,1,"13ubrt8QOOCPljQ2FL1Kca",4803323,"[u'east coast hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",88,0.597,0.138,75.997,0.248,0.484,0,0.696,4,162987,-7.676,1,0.264
"0STK94RxUulYqWzwFlyAb5","Demi Lovato","Sober",53,21945232,731507.733333333,30,"6S2OmqARrzebs0tKUEyXyp",12125244,"[u'dance pop', u'pop', u'post-teen pop']",87,0.303,0.0824,170.22,0.11,0.798,4.16e-06,0.397,1,197893,-10.413,1,0.17
"0SvD6EdetxVtXei2JhkV4B","Melanie Thornton","Wonderful Dream (Holidays Are Coming) - Radio Version",100,1376866,1376866,1,"2apYMRrg5FxN4go0pfsCvf",3895,"[]",65,0.676,0.255,149.965,0.033,0.114,0,0.578,8,231933,-5.478,1,0.524
"0SVsEdvot6vU4byv5yW0oj","Drake","That’s How You Feel",29,24241041,1212052.05,20,"3TVXtAsR1Inumwj472S9r4",31358122,"[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']",100,0.451,0.108,85.417,0.249,0.152,0.0537,0.81,10,157600,-6.348,0,0.359
"0SvxydoxEEkXt9aMAqTfpB","Maroon 5","Wait (feat. A Boogie Wit da Hoodie)",186,3223536,537256,6,"04gDigrS5kc9YWfZHwBETP",15251122,"[u'pop']",90,0.588,0.141,126.056,0.0676,0.0582,0,0.689,8,190476,-4.632,1,0.389
"0sXvjZV7p4uvyPN4uQo3FH","Twenty One Pilots","Neon Gravestones",79,4692387,782064.5,6,"3YQKmKGau1PzlVlkL1iodx",11129189,"[u'pop punk', u'rock']",88,0.427,0.0893,149.45,0.138,0.379,0.000309,0.73,11,240267,-9.834,0,0.392
"0T6RSXxFhW8dRTWHI604ld","XXXTENTACION","One Minute (feat. Kanye West & Travis Barker)",11,8771023,1253003.28571429,7,"15UsOTVnJzReFVN1VCnxy4",9514880,"[u'emo rap', u'miami hip hop']",99,0.636,0.105,113.497,0.204,0.00671,0,0.568,11,197759,-4.265,1,0.879
"0taOCiup4HNG9LmbduVlJj","YBN Nahmir","Rubbin Off The Paint",184,3129804,521634,6,"3gGUMEwIX6XodWsYEvKSal",1321347,"[u'pop rap', u'rap', u'trap music', u'vapor trap']",77,0.711,0.347,107.998,0.293,0.000662,0,0.721,7,156057,-9.294,1,0.511
